COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
85658,1996,12,6,0.22,79,70,74.5
85658,1996,12,7,0,81,70,75.5
85658,1996,12,8,0,78,66,72
85658,1996,12,9,0,68,54,61
85658,1996,12,10,0,70,56,63
85658,1996,12,11,0,75,68,71.5
85658,1996,12,12,0,78,72,75
85658,1996,12,13,0.21,78,70,74
85658,1996,12,14,0,75,65,70
85658,1996,12,15,0,74,63,68.5
85658,1996,12,16,0,72,65,68.5
85658,1996,12,17,0,77,68,72.5
85658,1996,12,18,0,80,70,75
85658,1996,12,19,0.01,81,65,73
85658,1996,12,20,0.02,-99.9,44,-99.9
85658,1996,12,21,0,68,53,60.5
85658,1996,12,22,0,74,68,71
85658,1996,12,23,0,75,70,72.5
85658,1996,12,24,0,79,72,75.5
85658,1996,12,25,0,77,64,70.5
85658,1996,12,26,0,79,73,76
85658,1996,12,27,0.1,80,73,76.5
85658,1996,12,28,0,78,74,76
85658,1996,12,29,0,80,74,77
85658,1996,12,30,0,78,74,76
85658,1996,12,31,0,81,74,77.5
85658,1997,1,1,0,80,74,77
85658,1997,1,2,0,80,69,74.5
85658,1997,1,3,0,80,69,74.5
85658,1997,1,4,0,81,70,75.5
85658,1997,1,5,0,81,73,77
85658,1997,1,6,0,81,72,76.5
85658,1997,1,7,0,81,72,76.5
85658,1997,1,8,0,79,69,74
85658,1997,1,9,0,82,69,75.5
85658,1997,1,10,0.38,-99.9,60,-99.9
85658,1997,1,11,0.01,68,61,64.5
85658,1997,1,12,0.04,72,62,67
85658,1997,1,13,0.01,74,70,72
85658,1997,1,14,1.35,77,64,70.5
85658,1997,1,15,0.03,73,69,71
85658,1997,1,16,0.32,84,71,77.5
85658,1997,1,17,0,-99.9,49,-99.9
85658,1997,1,18,0,57,44,50.5
85658,1997,1,19,0,55,41,48
85658,1997,1,20,0,66,41,53.5
85658,1997,1,21,0,71,56,63.5
85658,1997,1,22,0,77,68,72.5
85658,1997,1,23,0,78,67,72.5
85658,1997,1,24,0,80,73,76.5
85658,1997,1,25,0,80,73,76.5
85658,1997,1,26,0.01,75,63,69
85658,1997,1,27,0,75,72,73.5
85658,1997,1,28,0,79,72,75.5
85658,1997,1,29,0,80,72,76
85658,1997,1,30,0,77,69,73
85658,1997,1,31,0,-99.9,55,-99.9
85658,1997,2,1,0,70,56,63
85658,1997,2,2,0,75,59,67
85658,1997,2,3,0,76,59,67.5
85658,1997,2,4,0,78,72,75
85658,1997,2,5,0,80,73,76.5
85658,1997,2,6,0,81,73,77
85658,1997,2,7,0,82,74,78
85658,1997,2,8,0,82,74,78
85658,1997,2,9,0,78,71,74.5
85658,1997,2,10,0.06,84,67,75.5
85658,1997,2,11,0,71,58,64.5
85658,1997,2,12,0,78,60,69
85658,1997,2,13,0,80,74,77
85658,1997,2,14,0,80,75,77.5
85658,1997,2,15,0,82,76,79
85658,1997,2,16,1.34,81,70,75.5
85658,1997,2,17,0.12,75,67,71
85658,1997,2,18,0.09,75,70,72.5
85658,1997,2,19,0,77,70,73.5
85658,1997,2,20,0,79,74,76.5
85658,1997,2,21,0,81,73,77
85658,1997,2,22,0,82,74,78
85658,1997,2,23,0,78,72,75
85658,1997,2,24,0,79,75,77
85658,1997,2,25,0,81,74,77.5
85658,1997,2,26,0,81,73,77
85658,1997,2,27,0,81,75,78
85658,1997,2,28,0,81,75,78
85658,1997,2,29,-99.99,-99.9,-99.9,-99.9
85658,1997,3,1,0,81,75,78
85658,1997,3,2,0.01,83,75,79
85658,1997,3,3,0,83,75,79
85658,1997,3,4,0,83,75,79
85658,1997,3,5,0,82,75,78.5
85658,1997,3,6,0,84,71,77.5
85658,1997,3,7,0.04,76,72,74
85658,1997,3,8,0,78,73,75.5
85658,1997,3,9,0,78,72,75
85658,1997,3,10,0,81,73,77
85658,1997,3,11,0,83,74,78.5
85658,1997,3,12,0,82,71,76.5
85658,1997,3,13,0,81,71,76
85658,1997,3,14,0.11,83,67,75
85658,1997,3,15,0.03,78,67,72.5
85658,1997,3,16,0,79,68,73.5
85658,1997,3,17,0,78,71,74.5
85658,1997,3,18,0,77,72,74.5
85658,1997,3,19,0,83,70,76.5
85658,1997,3,20,0,82,71,76.5
85658,1997,3,21,0.8,78,71,74.5
85658,1997,3,22,0.01,83,65,74
85658,1997,3,23,0,83,66,74.5
85658,1997,3,24,0,80,66,73
85658,1997,3,25,0,79,74,76.5
85658,1997,3,26,0,83,75,79
85658,1997,3,27,0.03,83,73,78
85658,1997,3,28,0,84,76,80
85658,1997,3,29,0,84,73,78.5
85658,1997,3,30,0,84,73,78.5
85658,1997,3,31,0,86,73,79.5
85658,1997,4,1,0,74,64,69
85658,1997,4,2,0,75,67,71
85658,1997,4,3,0,76,71,73.5
85658,1997,4,4,0,77,72,74.5
85658,1997,4,5,0,79,73,76
85658,1997,4,6,0,81,74,77.5
85658,1997,4,7,0,81,74,77.5
85658,1997,4,8,0,82,73,77.5
85658,1997,4,9,0,82,74,78
85658,1997,4,10,0.45,75,68,71.5
85658,1997,4,11,0.19,78,69,73.5
85658,1997,4,12,0.57,79,72,75.5
85658,1997,4,13,0.68,83,74,78.5
85658,1997,4,14,0.1,83,74,78.5
85658,1997,4,15,0.1,82,72,77
85658,1997,4,16,0.28,77,71,74
85658,1997,4,17,0.91,85,71,78
85658,1997,4,18,0,75,64,69.5
85658,1997,4,19,0,76,56,66
85658,1997,4,20,0,80,64,72
85658,1997,4,21,0,81,67,74
85658,1997,4,22,0.05,84,67,75.5
85658,1997,4,23,0,86,76,81
85658,1997,4,24,0,78,66,72
85658,1997,4,25,0,80,74,77
85658,1997,4,26,0.1,81,77,79
85658,1997,4,27,0.25,84,77,80.5
85658,1997,4,28,0,85,78,81.5
85658,1997,4,29,0.34,88,72,80
85658,1997,4,30,0,80,70,75
85658,1997,5,1,0,81,74,77.5
85658,1997,5,2,0,84,76,80
85658,1997,5,3,0,87,79,83
85658,1997,5,4,2,87,68,77.5
85658,1997,5,5,1.35,78,69,73.5
85658,1997,5,6,0,79,66,72.5
85658,1997,5,7,0,79,73,76
85658,1997,5,8,0,79,74,76.5
85658,1997,5,9,0,84,75,79.5
85658,1997,5,10,0,85,75,80
85658,1997,5,11,0.1,82,74,78
85658,1997,5,12,0.5,82,72,77
85658,1997,5,13,0.8,89,72,80.5
85658,1997,5,14,0,80,72,76
85658,1997,5,15,0,85,74,79.5
85658,1997,5,16,0,81,77,79
85658,1997,5,17,0.2,80,73,76.5
85658,1997,5,18,0.02,84,77,80.5
85658,1997,5,19,0.01,86,79,82.5
85658,1997,5,20,0,88,79,83.5
85658,1997,5,21,0,88,79,83.5
85658,1997,5,22,0,91,80,85.5
85658,1997,5,23,0.15,83,78,80.5
85658,1997,5,24,0,82,78,80
85658,1997,5,25,0,85,78,81.5
85658,1997,5,26,0,86,78,82
85658,1997,5,27,0,86,78,82
85658,1997,5,28,1.79,84,68,76
85658,1997,5,29,0.03,82,73,77.5
85658,1997,5,30,0.1,82,73,77.5
85658,1997,5,31,0,87,76,81.5
85658,1997,6,1,0.01,86,77,81.5
85658,1997,6,2,1.15,86,72,79
85658,1997,6,3,0.4,87,76,81.5
85658,1997,6,4,0.41,85,76,80.5
85658,1997,6,5,0.23,85,73,79
85658,1997,6,6,0.11,91,74,82.5
85658,1997,6,7,0,91,75,83
85658,1997,6,8,0.21,82,74,78
85658,1997,6,9,2.95,80,73,76.5
85658,1997,6,10,1.72,87,80,83.5
85658,1997,6,11,0.02,91,77,84
85658,1997,6,12,1.37,86,72,79
85658,1997,6,13,0.51,88,74,81
85658,1997,6,14,0,89,80,84.5
85658,1997,6,15,1.88,90,73,81.5
85658,1997,6,16,0.01,94,76,85
85658,1997,6,17,0.45,90,72,81
85658,1997,6,18,0,90,80,85
85658,1997,6,19,0,88,76,82
85658,1997,6,20,0.04,87,74,80.5
85658,1997,6,21,0,88,79,83.5
85658,1997,6,22,0.26,85,75,80
85658,1997,6,23,0.1,92,78,85
85658,1997,6,24,0.11,91,82,86.5
85658,1997,6,25,0.66,91,76,83.5
85658,1997,6,26,0.1,88,79,83.5
85658,1997,6,27,0,89,81,85
85658,1997,6,28,0,91,81,86
85658,1997,6,29,0,89,81,85
85658,1997,6,30,0,90,81,85.5
85658,1997,7,1,0,92,80,86
85658,1997,7,2,0.05,92,78,85
85658,1997,7,3,0,91,80,85.5
85658,1997,7,4,0,91,79,85
85658,1997,7,5,1.05,90,73,81.5
85658,1997,7,6,0,91,80,85.5
85658,1997,7,7,0.33,89,74,81.5
85658,1997,7,8,0,88,82,85
85658,1997,7,9,0.05,89,83,86
85658,1997,7,10,0,91,80,85.5
85658,1997,7,11,0,89,79,84
85658,1997,7,12,0,87,78,82.5
85658,1997,7,13,0.11,92,75,83.5
85658,1997,7,14,0.02,89,76,82.5
85658,1997,7,15,0.12,89,77,83
85658,1997,7,16,0.14,87,77,82
85658,1997,7,17,0,87,80,83.5
85658,1997,7,18,0,88,80,84
85658,1997,7,19,0.1,89,77,83
85658,1997,7,20,0.04,89,77,83
85658,1997,7,21,0.1,87,77,82
85658,1997,7,22,0.02,90,77,83.5
85658,1997,7,23,0,90,83,86.5
85658,1997,7,24,0.03,90,80,85
85658,1997,7,25,0,90,80,85
85658,1997,7,26,0,91,81,86
85658,1997,7,27,0,91,82,86.5
85658,1997,7,28,0,91,82,86.5
85658,1997,7,29,0,91,79,85
85658,1997,7,30,0,92,82,87
85658,1997,7,31,0,92,82,87
85658,1997,8,1,0,92,82,87
85658,1997,8,2,0.07,91,78,84.5
85658,1997,8,3,0,91,82,86.5
85658,1997,8,4,0.3,91,73,82
85658,1997,8,5,0,92,81,86.5
85658,1997,8,6,0,91,76,83.5
85658,1997,8,7,0.01,92,78,85
85658,1997,8,8,0.3,92,77,84.5
85658,1997,8,9,0.14,89,79,84
85658,1997,8,10,0.02,90,78,84
85658,1997,8,11,0,93,80,86.5
85658,1997,8,12,0,89,83,86
85658,1997,8,13,0,89,83,86
85658,1997,8,14,0,91,80,85.5
85658,1997,8,15,0,90,81,85.5
85658,1997,8,16,0,93,82,87.5
85658,1997,8,17,0,93,81,87
85658,1997,8,18,0,91,81,86
85658,1997,8,19,0,93,83,88
85658,1997,8,20,0,92,84,88
85658,1997,8,21,2.21,94,72,83
85658,1997,8,22,0.57,90,77,83.5
85658,1997,8,23,0,91,79,85
85658,1997,8,24,0.8,90,73,81.5
85658,1997,8,25,0.28,89,73,81
85658,1997,8,26,2.64,85,74,79.5
85658,1997,8,27,0,86,77,81.5
85658,1997,8,28,0.02,88,81,84.5
85658,1997,8,29,0,87,82,84.5
85658,1997,8,30,0,86,79,82.5
85658,1997,8,31,0.08,86,78,82
85658,1997,9,1,0.19,89,77,83
85658,1997,9,2,0.42,87,78,82.5
85658,1997,9,3,0,89,80,84.5
85658,1997,9,4,0.3,88,79,83.5
85658,1997,9,5,0.78,82,77,79.5
85658,1997,9,6,5,87,79,83
85658,1997,9,7,0.47,85,79,82
85658,1997,9,8,0,87,76,81.5
85658,1997,9,9,0,85,81,83
85658,1997,9,10,0,88,79,83.5
85658,1997,9,11,0.07,90,79,84.5
85658,1997,9,12,0.3,88,75,81.5
85658,1997,9,13,0,86,75,80.5
85658,1997,9,14,3,82,72,77
85658,1997,9,15,5.05,82,72,77
85658,1997,9,16,0,85,76,80.5
85658,1997,9,17,0,85,78,81.5
85658,1997,9,18,0,86,78,82
85658,1997,9,19,0.6,84,77,80.5
85658,1997,9,20,0.48,87,80,83.5
85658,1997,9,21,0,88,78,83
85658,1997,9,22,0,87,78,82.5
85658,1997,9,23,0.46,88,76,82
85658,1997,9,24,0,88,78,83
85658,1997,9,25,0.17,88,76,82
85658,1997,9,26,0.2,87,80,83.5
85658,1997,9,27,0.27,89,74,81.5
85658,1997,9,28,1.03,86,75,80.5
85658,1997,9,29,0.92,86,75,80.5
85658,1997,9,30,0.08,87,77,82
85658,1997,10,1,0.62,84,73,78.5
85658,1997,10,2,0,85,75,80
85658,1997,10,3,0,84,75,79.5
85658,1997,10,4,0,85,77,81
85658,1997,10,5,0,85,80,82.5
85658,1997,10,6,0.2,83,77,80
85658,1997,10,7,0,84,77,80.5
85658,1997,10,8,0.03,83,76,79.5
85658,1997,10,9,0,86,79,82.5
85658,1997,10,10,0,83,75,79
85658,1997,10,11,0.01,82,74,78
85658,1997,10,12,0,83,78,80.5
85658,1997,10,13,0,83,75,79
85658,1997,10,14,0.17,82,73,77.5
85658,1997,10,15,0.05,81,74,77.5
85658,1997,10,16,0,82,76,79
85658,1997,10,17,0,86,75,80.5
85658,1997,10,18,0.6,86,73,79.5
85658,1997,10,19,0.01,80,70,75
85658,1997,10,20,0,78,62,70
85658,1997,10,21,0,79,70,74.5
85658,1997,10,22,0,83,70,76.5
85658,1997,10,23,0,78,68,73
85658,1997,10,24,0,83,74,78.5
85658,1997,10,25,0,86,78,82
85658,1997,10,26,0,86,78,82
85658,1997,10,27,0,87,80,83.5
85658,1997,10,28,0,-99.9,69,-99.9
85658,1997,10,29,0,82,69,75.5
85658,1997,10,30,0,82,77,79.5
85658,1997,10,31,0.1,85,76,80.5
85658,1997,11,1,0,84,78,81
85658,1997,11,2,0,89,78,83.5
85658,1997,11,3,0.05,78,65,71.5
85658,1997,11,4,0.06,75,66,70.5
85658,1997,11,5,0.17,77,66,71.5
85658,1997,11,6,0,82,69,75.5
85658,1997,11,7,0,84,68,76
85658,1997,11,8,0,72,60,66
85658,1997,11,9,0,75,58,66.5
85658,1997,11,10,0,76,62,69
85658,1997,11,11,0,76,65,70.5
85658,1997,11,12,0,79,74,76.5
85658,1997,11,13,0,81,76,78.5
85658,1997,11,14,0.8,82,74,78
85658,1997,11,15,0,82,68,75
85658,1997,11,16,0,78,73,75.5
85658,1997,11,17,0,75,66,70.5
85658,1997,11,18,0,75,66,70.5
85658,1997,11,19,0,79,69,74
85658,1997,11,20,0,77,70,73.5
85658,1997,11,21,0,79,75,77
85658,1997,11,22,0.5,83,71,77
85658,1997,11,23,0.14,80,74,77
85658,1997,11,24,0,76,71,73.5
85658,1997,11,25,0,74,72,73
85658,1997,11,26,0,76,72,74
85658,1997,11,27,0,76,72,74
85658,1997,11,28,0,77,73,75
85658,1997,11,29,0.1,78,74,76
85658,1997,11,30,0.64,79,73,76
85658,1997,12,1,0.7,75,66,70.5
85658,1997,12,2,0,75,62,68.5
85658,1997,12,3,0,78,72,75
85658,1997,12,4,2.35,76,69,72.5
85658,1997,12,5,0.3,73,65,69
85658,1997,12,6,0,69,55,62
85658,1997,12,7,0,69,50,59.5
85658,1997,12,8,0,68,54,61
85658,1997,12,9,0,80,56,68
85658,1997,12,10,0,82,71,76.5
85658,1997,12,11,0,81,73,77
85658,1997,12,12,0,81,73,77
85658,1997,12,13,1.1,78,71,74.5
85658,1997,12,14,2.55,76,60,68
85658,1997,12,15,0.7,63,55,59
85658,1997,12,16,0,69,52,60.5
85658,1997,12,17,0,72,53,62.5
85658,1997,12,18,0,65,53,59
85658,1997,12,19,0,73,56,64.5
85658,1997,12,20,0,73,70,71.5
85658,1997,12,21,0,75,70,72.5
85658,1997,12,22,0,78,70,74
85658,1997,12,23,0,78,72,75
85658,1997,12,24,0,80,73,76.5
85658,1997,12,25,0,78,73,75.5
85658,1997,12,26,0,81,71,76
85658,1997,12,27,0.2,80,71,75.5
85658,1997,12,28,0.48,-99.9,54,-99.9
85658,1997,12,29,0.4,67,55,61
85658,1997,12,30,0.03,68,56,62
85658,1997,12,31,0,73,57,65
85658,1998,1,1,0,65,51,58
85658,1998,1,2,0,71,63,67
85658,1998,1,3,0,74,63,68.5
85658,1998,1,4,0,75,70,72.5
85658,1998,1,5,0,76,71,73.5
85658,1998,1,6,0,76,72,74
85658,1998,1,7,0,78,73,75.5
85658,1998,1,8,0.02,80,73,76.5
85658,1998,1,9,0.69,77,68,72.5
85658,1998,1,10,0,72,65,68.5
85658,1998,1,11,0,73,63,68
85658,1998,1,12,0,73,63,68
85658,1998,1,13,0,77,70,73.5
85658,1998,1,14,0,75,70,72.5
85658,1998,1,15,0,77,71,74
85658,1998,1,16,0.28,75,68,71.5
85658,1998,1,17,0,69,56,62.5
85658,1998,1,18,0,69,56,62.5
85658,1998,1,19,0,73,63,68
85658,1998,1,20,0,71,63,67
85658,1998,1,21,0,72,67,69.5
85658,1998,1,22,0,75,70,72.5
85658,1998,1,23,0,76,70,73
85658,1998,1,24,0.35,75,67,71
85658,1998,1,25,0,68,56,62
85658,1998,1,26,0.27,71,56,63.5
85658,1998,1,27,0.12,75,67,71
85658,1998,1,28,0,69,55,62
85658,1998,1,29,0,69,51,60
85658,1998,1,30,0,71,53,62
85658,1998,1,31,0,71,54,62.5
85658,1998,2,1,0,71,58,64.5
85658,1998,2,2,0,72,69,70.5
85658,1998,2,3,3,71,65,68
85658,1998,2,4,0.12,71,62,66.5
85658,1998,2,5,0,72,56,64
85658,1998,2,6,0.2,71,55,63
85658,1998,2,7,0,61,51,56
85658,1998,2,8,0,65,49,57
85658,1998,2,9,0,66,49,57.5
85658,1998,2,10,0,69,53,61
85658,1998,2,11,0,74,67,70.5
85658,1998,2,12,0,80,65,72.5
85658,1998,2,13,0,78,63,70.5
85658,1998,2,14,0,71,62,66.5
85658,1998,2,15,0,71,62,66.5
85658,1998,2,16,0.13,74,68,71
85658,1998,2,17,0,78,71,74.5
85658,1998,2,18,0.52,75,62,68.5
85658,1998,2,19,0,79,70,74.5
85658,1998,2,20,0,82,73,77.5
85658,1998,2,21,0,75,64,69.5
85658,1998,2,22,0,79,71,75
85658,1998,2,23,0,78,69,73.5
85658,1998,2,24,0.1,73,55,64
85658,1998,2,25,0,73,54,63.5
85658,1998,2,26,0,74,67,70.5
85658,1998,2,27,0,79,69,74
85658,1998,2,28,0,80,71,75.5
85658,1998,2,29,-99.99,-99.9,-99.9,-99.9
85658,1998,3,1,1.09,76,65,70.5
85658,1998,3,2,0.22,72,56,64
85658,1998,3,3,0,70,53,61.5
85658,1998,3,4,0,68,55,61.5
85658,1998,3,5,0,72,62,67
85658,1998,3,6,0,75,64,69.5
85658,1998,3,7,0,75,69,72
85658,1998,3,8,0,79,69,74
85658,1998,3,9,2.2,77,65,71
85658,1998,3,10,0.21,68,56,62
85658,1998,3,11,0,68,47,57.5
85658,1998,3,12,0,64,49,56.5
85658,1998,3,13,0,68,49,58.5
85658,1998,3,14,0,73,55,64
85658,1998,3,15,0.46,69,56,62.5
85658,1998,3,16,0.05,76,63,69.5
85658,1998,3,17,0,76,69,72.5
85658,1998,3,18,0,74,70,72
85658,1998,3,19,0.75,75,64,69.5
85658,1998,3,20,1.9,79,64,71.5
85658,1998,3,21,0,75,64,69.5
85658,1998,3,22,0,68,56,62
85658,1998,3,23,0,73,53,63
85658,1998,3,24,0,73,59,66
85658,1998,3,25,0,73,68,70.5
85658,1998,3,26,0,73,69,71
85658,1998,3,27,0.21,72,69,70.5
85658,1998,3,28,0.01,76,70,73
85658,1998,3,29,0,77,71,74
85658,1998,3,30,0.16,76,71,73.5
85658,1998,3,31,0,78,72,75
85658,1998,4,1,0,79,73,76
85658,1998,4,2,0,80,73,76.5
85658,1998,4,3,0,81,72,76.5
85658,1998,4,4,0,86,73,79.5
85658,1998,4,5,0,77,68,72.5
85658,1998,4,6,0,77,67,72
85658,1998,4,7,0,78,72,75
85658,1998,4,8,0,80,71,75.5
85658,1998,4,9,0,86,72,79
85658,1998,4,10,0,80,71,75.5
85658,1998,4,11,0,-99.9,57,-99.9
85658,1998,4,12,0,74,58,66
85658,1998,4,13,0,73,58,65.5
85658,1998,4,14,0,75,67,71
85658,1998,4,15,0,77,69,73
85658,1998,4,16,0,78,71,74.5
85658,1998,4,17,0,79,71,75
85658,1998,4,18,0,78,72,75
85658,1998,4,19,0,80,72,76
85658,1998,4,20,0,81,72,76.5
85658,1998,4,21,0,82,74,78
85658,1998,4,22,0,83,63,73
85658,1998,4,23,0,77,61,69
85658,1998,4,24,0,75,59,67
85658,1998,4,25,0,76,61,68.5
85658,1998,4,26,0,78,71,74.5
85658,1998,4,27,0,79,71,75
85658,1998,4,28,0,79,73,76
85658,1998,4,29,0.05,78,68,73
85658,1998,4,30,0.9,80,70,75
85658,1998,5,1,0.03,82,70,76
85658,1998,5,2,0.07,82,67,74.5
85658,1998,5,3,0,81,71,76
85658,1998,5,4,0,82,71,76.5
85658,1998,5,5,0.57,83,63,73
85658,1998,5,6,0.05,83,70,76.5
85658,1998,5,7,0,83,71,77
85658,1998,5,8,0,86,75,80.5
85658,1998,5,9,0,92,74,83
85658,1998,5,10,0,89,76,82.5
85658,1998,5,11,0,89,75,82
85658,1998,5,12,0,80,67,73.5
85658,1998,5,13,0,83,73,78
85658,1998,5,14,0,83,73,78
85658,1998,5,15,0,82,71,76.5
85658,1998,5,16,0,82,69,75.5
85658,1998,5,17,0,81,72,76.5
85658,1998,5,18,0,83,72,77.5
85658,1998,5,19,0,84,72,78
85658,1998,5,20,0,84,73,78.5
85658,1998,5,21,0,83,73,78
85658,1998,5,22,0,85,74,79.5
85658,1998,5,23,0,84,74,79
85658,1998,5,24,0,84,74,79
85658,1998,5,25,0,84,77,80.5
85658,1998,5,26,0,83,77,80
85658,1998,5,27,0,83,77,80
85658,1998,5,28,0.32,82,73,77.5
85658,1998,5,29,0.1,81,74,77.5
85658,1998,5,30,0.02,82,75,78.5
85658,1998,5,31,1.2,85,73,79
85658,1998,6,1,0,89,73,81
85658,1998,6,2,0.05,92,73,82.5
85658,1998,6,3,0,90,70,80
85658,1998,6,4,0,88,76,82
85658,1998,6,5,0,88,79,83.5
85658,1998,6,6,0,89,81,85
85658,1998,6,7,0.12,90,79,84.5
85658,1998,6,8,0,85,76,80.5
85658,1998,6,9,0.62,83,73,78
85658,1998,6,10,0,85,79,82
85658,1998,6,11,0,86,76,81
85658,1998,6,12,0,87,80,83.5
85658,1998,6,13,0,90,80,85
85658,1998,6,14,0,92,77,84.5
85658,1998,6,15,0,91,79,85
85658,1998,6,16,0,88,80,84
85658,1998,6,17,0,89,80,84.5
85658,1998,6,18,0,88,81,84.5
85658,1998,6,19,0,88,81,84.5
85658,1998,6,20,0,88,80,84
85658,1998,6,21,0,85,80,82.5
85658,1998,6,22,0,87,79,83
85658,1998,6,23,0.01,88,78,83
85658,1998,6,24,0,89,76,82.5
85658,1998,6,25,0,87,81,84
85658,1998,6,26,0.9,87,71,79
85658,1998,6,27,0.85,85,73,79
85658,1998,6,28,0.06,89,76,82.5
85658,1998,6,29,1,88,73,80.5
85658,1998,6,30,0.01,88,77,82.5
85658,1998,7,1,0,89,80,84.5
85658,1998,7,2,0,88,78,83
85658,1998,7,3,0,90,80,85
85658,1998,7,4,0,89,80,84.5
85658,1998,7,5,0,88,77,82.5
85658,1998,7,6,0,89,77,83
85658,1998,7,7,0.31,88,74,81
85658,1998,7,8,0,88,76,82
85658,1998,7,9,0,88,80,84
85658,1998,7,10,0,91,79,85
85658,1998,7,11,0.14,92,78,85
85658,1998,7,12,0.42,87,76,81.5
85658,1998,7,13,0.01,87,75,81
85658,1998,7,14,0.55,84,75,79.5
85658,1998,7,15,0.5,87,73,80
85658,1998,7,16,0,88,79,83.5
85658,1998,7,17,0,88,80,84
85658,1998,7,18,0,89,80,84.5
85658,1998,7,19,0,89,80,84.5
85658,1998,7,20,0.02,87,78,82.5
85658,1998,7,21,0.22,88,72,80
85658,1998,7,22,0.1,87,75,81
85658,1998,7,23,0,88,81,84.5
85658,1998,7,24,0,86,81,83.5
85658,1998,7,25,0,86,81,83.5
85658,1998,7,26,0.05,87,78,82.5
85658,1998,7,27,0,88,78,83
85658,1998,7,28,0,89,81,85
85658,1998,7,29,0,89,80,84.5
85658,1998,7,30,0,89,80,84.5
85658,1998,7,31,0,89,80,84.5
85658,1998,8,1,0.07,89,76,82.5
85658,1998,8,2,0,87,79,83
85658,1998,8,3,0,88,78,83
85658,1998,8,4,0.15,87,77,82
85658,1998,8,5,0.4,88,76,82
85658,1998,8,6,0.94,87,73,80
85658,1998,8,7,0,87,77,82
85658,1998,8,8,0.11,86,79,82.5
85658,1998,8,9,0,89,81,85
85658,1998,8,10,0,88,81,84.5
85658,1998,8,11,0,88,79,83.5
85658,1998,8,12,0,89,80,84.5
85658,1998,8,13,0,89,80,84.5
85658,1998,8,14,0,88,78,83
85658,1998,8,15,0.22,87,72,79.5
85658,1998,8,16,0,89,81,85
85658,1998,8,17,0,88,81,84.5
85658,1998,8,18,0,87,79,83
85658,1998,8,19,1.23,87,72,79.5
85658,1998,8,20,0.2,86,77,81.5
85658,1998,8,21,0.19,89,75,82
85658,1998,8,22,0.4,86,77,81.5
85658,1998,8,23,0.02,86,80,83
85658,1998,8,24,0,86,77,81.5
85658,1998,8,25,0,95,78,86.5
85658,1998,8,26,0,91,81,86
85658,1998,8,27,0,89,81,85
85658,1998,8,28,0.25,87,76,81.5
85658,1998,8,29,0,86,76,81
85658,1998,8,30,0,86,79,82.5
85658,1998,8,31,0,95,80,87.5
85658,1998,9,1,0.15,92,78,85
85658,1998,9,2,0.4,89,75,82
85658,1998,9,3,0.01,91,82,86.5
85658,1998,9,4,0,89,81,85
85658,1998,9,5,0.5,88,75,81.5
85658,1998,9,6,0,87,80,83.5
85658,1998,9,7,0,88,79,83.5
85658,1998,9,8,0,89,78,83.5
85658,1998,9,9,0,90,80,85
85658,1998,9,10,0,86,79,82.5
85658,1998,9,11,0.75,82,72,77
85658,1998,9,12,0,80,78,79
85658,1998,9,13,0,83,76,79.5
85658,1998,9,14,0,85,78,81.5
85658,1998,9,15,0.25,81,75,78
85658,1998,9,16,2.04,80,72,76
85658,1998,9,17,0.28,84,75,79.5
85658,1998,9,18,1.5,85,72,78.5
85658,1998,9,19,1.28,85,73,79
85658,1998,9,20,0,87,78,82.5
85658,1998,9,21,2.15,87,72,79.5
85658,1998,9,22,0,87,78,82.5
85658,1998,9,23,0,87,77,82
85658,1998,9,24,0.02,85,80,82.5
85658,1998,9,25,0,81,76,78.5
85658,1998,9,26,0.32,85,80,82.5
85658,1998,9,27,0,86,79,82.5
85658,1998,9,28,0,87,79,83
85658,1998,9,29,0,83,78,80.5
85658,1998,9,30,0,88,78,83
85658,1998,10,1,0,91,79,85
85658,1998,10,2,0,89,77,83
85658,1998,10,3,0,88,77,82.5
85658,1998,10,4,0.93,87,73,80
85658,1998,10,5,0,87,79,83
85658,1998,10,6,0,85,78,81.5
85658,1998,10,7,0,84,77,80.5
85658,1998,10,8,0.03,88,78,83
85658,1998,10,9,0,87,77,82
85658,1998,10,10,0,85,78,81.5
85658,1998,10,11,0,85,77,81
85658,1998,10,12,0,86,78,82
85658,1998,10,13,1.63,83,71,77
85658,1998,10,14,0,82,76,79
85658,1998,10,15,0,83,76,79.5
85658,1998,10,16,0,83,77,80
85658,1998,10,17,0,82,77,79.5
85658,1998,10,18,0.55,81,75,78
85658,1998,10,19,0.68,84,74,79
85658,1998,10,20,0,85,79,82
85658,1998,10,21,0,86,78,82
85658,1998,10,22,0.7,84,73,78.5
85658,1998,10,23,0.25,76,72,74
85658,1998,10,24,0.01,78,74,76
85658,1998,10,25,0,83,74,78.5
85658,1998,10,26,0,82,76,79
85658,1998,10,27,0,79,73,76
85658,1998,10,28,0,80,72,76
85658,1998,10,29,0,84,76,80
85658,1998,10,30,0,85,76,80.5
85658,1998,10,31,0,85,72,78.5
85658,1998,11,1,0,82,72,77
85658,1998,11,2,0,82,73,77.5
85658,1998,11,3,0,85,76,80.5
85658,1998,11,4,0.8,81,78,79.5
85658,1998,11,5,2.35,81,71,76
85658,1998,11,6,0,76,61,68.5
85658,1998,11,7,0,78,63,70.5
85658,1998,11,8,0,78,63,70.5
85658,1998,11,9,0,79,75,77
